Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст),НеСоглТК,НеКорТК,Срок<ВвВЭкспл,Срок>ВывИзЭкспл,Срок=ТПиР,Консервация,Срочная потребность
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,15,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360949,Техническое обслуживание 1,ПЕЧТ ПДТВ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП MOBI JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ ПРНТ МТРЦ ТКБЕ ПРЭК СГГС,1/4/2022,9:00:00 AM,1/4/2022,3:00:00 PM,1/15/2022,9:00:00 AM,1/15/2022,3:00:00 PM,1/16/2022,4:06:04 AM,1/16/2022,7:53:12 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,1/24/2022,21 137,"11,0","8,4","7,790","66 573,65","56 297,86",1,1,,"6,00","0,00","6,00","3,79",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35027,Техническое обслуживание 4,16,ТО4,Техническое обслуживание 4,2-0164,A,M0000016,О4,,3-средний,30,APP1,1100361043,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,1/26/2022,9:00:00 AM,1/27/2022,9:00:00 AM,3/22/2022,9:00:00 AM,3/23/2022,9:00:00 AM,3/20/2021,8:00:14 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,21 648,"230,2","130,4","0,0","1 256 286,00","0,00",1,1,,"24,00","0,00","24,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,17,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360950,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,2/18/2022,9:00:00 AM,2/18/2022,3:00:00 PM,2/28/2022,9:00:00 AM,2/28/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,22 134,"11,0","8,4","0,0","66 574,65","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,18,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100360957,Техническое обслуживание 2,ДЕБЛ ПКАЛ ПРВВ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,3/12/2022,9:00:00 AM,3/12/2022,3:00:00 PM,2/6/2022,9:00:00 AM,2/6/2022,3:00:00 PM,11/1/2021,6:57:30 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,22 621,"13,7","10,5","0,0","70 152,46","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,19,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360951,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,4/6/2022,9:00:00 AM,4/6/2022,3:00:00 PM,4/16/2022,9:00:00 AM,4/16/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,23 174,"11,0","8,4","0,0","66 361,93","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35026,Техническое обслуживание 3,20,ТО3,Техническое обслуживание 3,2-0164,A,M0000016,О3,,3-средний,30,APP1,1100361041,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,4/29/2022,9:00:00 AM,4/29/2022,9:00:00 PM,5/9/2022,9:00:00 AM,5/9/2022,9:00:00 PM,11/5/2021,11:31:50 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,23 684,"27,7","21,9","0,0","151 981,92","0,00",1,1,,"12,00","0,00","12,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,21,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360952,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,5/21/2022,9:00:00 AM,5/21/2022,3:00:00 PM,5/31/2022,9:00:00 AM,5/31/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,24 171,"11,0","8,4","0,0","66 427,27","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,22,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100360958,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,6/14/2022,9:00:00 AM,6/14/2022,3:00:00 PM,6/24/2022,9:00:00 AM,6/24/2022,3:00:00 PM,11/1/2021,6:57:50 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,24 702,"13,7","10,5","0,0","70 005,08","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,23,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360953,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/3/2022,9:00:00 AM,7/3/2022,3:00:00 PM,7/15/2022,9:00:00 AM,7/15/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,25 123,"11,0","8,4","0,0","66 427,27","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35027,Техническое обслуживание 4,24,ТО4,Техническое обслуживание 4,2-0164,A,M0000016,О4,,3-средний,30,APP1,1100361044,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/26/2022,9:00:00 AM,7/27/2022,9:00:00 AM,8/7/2022,9:00:00 AM,8/8/2022,9:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,25 632,"230,2","130,4","0,0","1 218 838,09","0,00",1,1,,"24,00","0,00","24,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,25,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360954,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,8/16/2022,9:00:00 AM,8/16/2022,3:00:00 PM,8/28/2022,9:00:00 AM,8/28/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,26 097,"11,0","8,4","0,0","66 427,27","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,26,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100360959,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,9/13/2022,9:00:00 AM,9/13/2022,3:00:00 PM,9/26/2022,9:00:00 AM,9/26/2022,3:00:00 PM,11/1/2021,6:58:10 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,26 717,"13,7","10,5","0,0","75 967,40","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,27,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360955,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/3/2022,9:00:00 AM,10/3/2022,3:00:00 PM,10/16/2022,9:00:00 AM,10/16/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,27 160,"11,0","8,4","0,0","66 574,65","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35026,Техническое обслуживание 3,28,ТО3,Техническое обслуживание 3,2-0164,A,M0000016,О3,,3-средний,30,APP1,1100361042,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/25/2022,9:00:00 AM,10/25/2022,9:00:00 PM,10/25/2022,9:00:00 AM,10/25/2022,9:00:00 PM,11/5/2021,11:32:17 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,27 647,"27,7","21,9","0,0","167 731,82","0,00",1,1,,"12,00","0,00","12,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,29,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360956,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11/16/2022,9:00:00 AM,11/16/2022,3:00:00 PM,11/16/2022,9:00:00 AM,11/16/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,28 134,"11,0","8,4","0,0","66 574,65","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,30,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100361040,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,12/12/2022,9:00:00 AM,12/12/2022,3:00:00 PM,12/12/2022,9:00:00 AM,12/12/2022,3:00:00 PM,11/1/2021,6:58:29 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,28 709,"13,7","10,5","0,0","76 114,78","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,15,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360949,Техническое обслуживание 1,ПЕЧТ ПДТВ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП MOBI JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ ПРНТ МТРЦ ТКБЕ ПРЭК СГГС,1/15/2022,9:00:00 AM,1/15/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,1/16/2022,4:06:04 AM,1/16/2022,7:53:12 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,1/24/2022,21 390,"11,0","8,4","7,790","66 573,65","56 297,86",1,1,,"6,00","0,00","6,00","3,79",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,18,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100360957,Техническое обслуживание 2,ДЕБЛ ПКАЛ ПРВВ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,2/6/2022,9:00:00 AM,2/6/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,11/1/2021,6:57:30 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,21 868,"13,7","10,5","0,0","70 152,46","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,17,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360950,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,2/28/2022,9:00:00 AM,2/28/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,22 355,"11,0","8,4","0,0","66 574,65","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35027,Техническое обслуживание 4,16,ТО4,Техническое обслуживание 4,2-0164,A,M0000016,О4,,3-средний,30,APP1,1100361043,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,3/22/2022,9:00:00 AM,3/23/2022,9:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/20/2021,8:00:14 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,22 842,"230,2","130,4","0,0","1 256 286,00","0,00",1,1,,"24,00","0,00","24,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,19,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360951,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,4/16/2022,9:00:00 AM,4/16/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,23 396,"11,0","8,4","0,0","66 361,93","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35026,Техническое обслуживание 3,20,ТО3,Техническое обслуживание 3,2-0164,A,M0000016,О3,,3-средний,30,APP1,1100361041,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,5/9/2022,9:00:00 AM,5/9/2022,9:00:00 PM,,12:00:00 AM,,12:00:00 AM,11/5/2021,11:31:50 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,23 905,"27,7","21,9","0,0","151 981,92","0,00",1,1,,"12,00","0,00","12,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,21,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360952,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,5/31/2022,9:00:00 AM,5/31/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,24 392,"11,0","8,4","0,0","66 427,27","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,22,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100360958,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,6/24/2022,9:00:00 AM,6/24/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,11/1/2021,6:57:50 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,24 923,"13,7","10,5","0,0","70 005,08","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,23,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360953,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/15/2022,9:00:00 AM,7/15/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,25 388,"11,0","8,4","0,0","66 427,27","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35027,Техническое обслуживание 4,24,ТО4,Техническое обслуживание 4,2-0164,A,M0000016,О4,,3-средний,30,APP1,1100361044,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,8/7/2022,9:00:00 AM,8/8/2022,9:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,25 898,"230,2","130,4","0,0","1 218 838,09","0,00",1,1,,"24,00","0,00","24,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,25,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360954,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,8/28/2022,9:00:00 AM,8/28/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,26 363,"11,0","8,4","0,0","66 427,27","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35025,Техническое обслуживание 2,26,ТО2,Техническое обслуживание 2,2-0164,A,M0000016,О2,,3-средний,30,APP1,1100360959,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,9/26/2022,9:00:00 AM,9/26/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,11/1/2021,6:58:10 PM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,27 005,"13,7","10,5","0,0","75 967,40","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,1,100000006414,,,,100000006414,Экскаватор гидравл. PC400LC-7 №1210,100000019769,Экскаватор PC400LC-7 №1210 МТЧ,35024,Техническое обслуживание 1,27,ТО1,Техническое обслуживание 1,2-0164,A,M0000016,О1,(ТО1) PC400LC-7,3-средний,30,APP1,1100360955,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/16/2022,9:00:00 AM,10/16/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,STEPANOVAV3,2/1/2021,ZHARKOVMM,2/1/2022,27 447,"11,0","8,4","0,0","66 574,65","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-4-024-02,Прочие (Мех OPEX),,,,,,,
