Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст),НеСоглТК,НеКорТК,Срок<ВвВЭкспл,Срок>ВывИзЭкспл,Срок=ТПиР,Консервация,Срочная потребность
1,,Нет,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,1,100000007087,,,,100000007087,Экскаватор электрический WK-20 №1220,100000064888,Ремонт электрооборудования WK-20,169684,Ремонт электрооборудования WK-20,1,ТР,Текущий ремонт,2-0289,A,M0002016,ТР,Текущий ремонт гидросистемы,,30,APP1,1100527936,Ремонт электрооборудования WK-20,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ КРМТ СГГС,9/29/2022,9:00:00 AM,10/1/2022,9:00:00 AM,9/29/2022,9:00:00 AM,10/1/2022,9:00:00 AM,9/7/2021,6:44:49 PM,,12:00:00 AM,,USHKOVAA,9/7/2021,BELOUSOVNI,12/23/2021,21 804,"144,0","48,0","0,0","3 930 024,32","0,00",1,1,,"48,00","0,00","48,00","0,00",LT-1200-2022-2-009-01-01,ЦЗ Погрузка (Энерг КР),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,1,100000007087,,,,100000007087,Экскаватор электрический WK-20 №1220,100000064888,Ремонт электрооборудования WK-20,169684,Ремонт электрооборудования WK-20,1,ТР,Текущий ремонт,2-0289,A,M0002016,ТР,Текущий ремонт гидросистемы,,30,APP1,1100527936,Ремонт электрооборудования WK-20,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ КРМТ СГГС,9/29/2022,9:00:00 AM,10/1/2022,9:00:00 AM,,12:00:00 AM,,12:00:00 AM,9/7/2021,6:44:49 PM,,12:00:00 AM,,USHKOVAA,9/7/2021,BELOUSOVNI,12/23/2021,21 804,"144,0","48,0","0,0","3 930 024,32","0,00",1,1,,"48,00","0,00","48,00","0,00",LT-1200-2022-2-009-01-01,ЦЗ Погрузка (Энерг КР),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200081369,Продувка электр. шкафов,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/8/2022,11:00:00 PM,1/8/2022,11:00:00 PM,,12:00:00 AM,,12:00:00 AM,1/8/2022,11:00:00 PM,1/8/2022,11:09:25 PM,,BELOUSOVNI,1/12/2022,BELOUSOVNI,1/13/2022,0,"0,1","0,1","0,1","340,96","340,96",0,,,"0,01","0,00","0,00","0,16",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200081367,"Чистка контактов, замена катушки",ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/9/2022,1:58:00 AM,1/9/2022,1:58:00 AM,,12:00:00 AM,,12:00:00 AM,1/9/2022,1:57:03 AM,1/9/2022,2:54:06 AM,,BELOUSOVNI,1/12/2022,BELOUSOVNI,1/13/2022,0,"0,9","0,9","0,9","7 593,64","7 593,64",0,,,"0,01","0,00","0,00","0,95",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081343,неисправность защиты 220/380,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/10/2022,7:10:00 PM,1/10/2022,7:10:00 PM,,12:00:00 AM,,12:00:00 AM,1/10/2022,7:09:31 PM,1/10/2022,9:15:22 PM,,ZHARKOVMM,1/11/2022,BELOUSOVNI,1/13/2022,0,"2,0","2,0","2,0","6 819,24","6 819,24",0,,,"0,01","0,00","0,00","2,10",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200082100,Замена пускателя напора,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/15/2022,10:38:00 AM,1/15/2022,10:38:00 AM,,12:00:00 AM,,12:00:00 AM,1/15/2022,10:37:45 AM,1/15/2022,11:35:30 AM,,BELOUSOVNI,1/17/2022,BELOUSOVNI,1/17/2022,0,"0,9","0,9","0,9","7 593,64","7 593,64",0,,,"0,01","0,00","0,00","0,96",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200082729,"Замена реле, чистка контактов",ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/19/2022,2:18:00 PM,1/19/2022,2:18:00 PM,,12:00:00 AM,,12:00:00 AM,1/19/2022,2:17:32 PM,1/19/2022,2:20:36 PM,,USHKOVAA,1/23/2022,BELOUSOVNI,1/25/2022,0,"0,1","0,1","0,1","843,74","843,74",0,,,"0,01","0,00","0,00","0,05",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200082493,Замена пускателя возбуждения Ген.Пов.,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/20/2022,2:18:00 PM,1/20/2022,2:18:00 PM,,12:00:00 AM,,12:00:00 AM,1/20/2022,2:17:04 PM,1/20/2022,2:43:18 PM,,USHKOVAA,1/21/2022,BELOUSOVNI,1/25/2022,0,"0,5","0,5","0,5","4 218,69","4 218,69",0,,,"0,01","0,00","0,00","0,44",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082727,Замена генератора подъема,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/22/2022,1:34:00 AM,1/22/2022,1:34:00 AM,,12:00:00 AM,,12:00:00 AM,1/22/2022,1:33:14 AM,1/25/2022,12:43:28 AM,,USHKOVAA,1/23/2022,BELOUSOVNI,1/28/2022,0,"46,0","46,0","46,0","388 119,48","388 119,48",0,,,"0,01","0,00","0,00","71,17",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200083105,Центровка генераторной группы,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/25/2022,2:50:00 PM,1/25/2022,2:50:00 PM,,12:00:00 AM,,12:00:00 AM,1/25/2022,2:49:07 PM,1/25/2022,3:32:13 PM,,BELOUSOVNI,1/25/2022,BELOUSOVNI,1/28/2022,0,"0,0","0,0","0,0","0,00","0,00",0,,,"0,01","0,00","0,00","0,72",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200083210,Ремонт питающего кабеля,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/25/2022,10:26:00 PM,1/25/2022,10:26:00 PM,,12:00:00 AM,,12:00:00 AM,1/25/2022,10:25:37 PM,1/25/2022,10:26:34 PM,,BELOUSOVNI,1/26/2022,BELOUSOVNI,1/28/2022,0,"0,1","0,1","0,1","843,74","843,74",0,,,"0,01","0,00","0,00","0,02",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200083378,Сброс аварии,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/26/2022,3:27:00 PM,1/26/2022,3:27:00 PM,,12:00:00 AM,,12:00:00 AM,1/26/2022,3:26:25 PM,1/26/2022,3:40:18 PM,,BELOUSOVNI,1/27/2022,BELOUSOVNI,1/28/2022,0,"0,0","0,0","0,0","0,00","0,00",0,,,"0,01","0,00","0,00","0,23",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200083379,Сброс аварии,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/26/2022,3:02:00 PM,1/26/2022,3:02:00 PM,,12:00:00 AM,,12:00:00 AM,1/26/2022,3:01:49 PM,1/26/2022,3:06:38 PM,,BELOUSOVNI,1/27/2022,BELOUSOVNI,1/28/2022,0,"0,0","0,0","0,0","0,00","0,00",0,,,"0,01","0,00","0,00","0,08",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200083560,Ревизия шкафов,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/26/2022,3:52:00 PM,1/26/2022,3:52:00 PM,,12:00:00 AM,,12:00:00 AM,1/26/2022,3:51:14 PM,1/26/2022,4:12:52 PM,,BELOUSOVNI,1/27/2022,BELOUSOVNI,1/28/2022,0,"0,3","0,3","0,3","2 531,21","2 531,21",0,,,"0,01","0,00","0,00","0,36",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200083685,Неисправность вентилятора обдува генерат,ОТКР ПКАЛ ДМНП KKMP,ПЛАН,1/28/2022,3:44:00 AM,1/28/2022,3:44:36 AM,,12:00:00 AM,,12:00:00 AM,1/28/2022,3:40:47 AM,1/28/2022,4:14:08 AM,,USHKOVAA,1/28/2022,,,0,"0,0","0,0","0,0","0,00","0,00",0,,,"0,01","0,00","0,01","0,56",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,1,100000009136,,,,100000009136,Экскаватор электрический ЭКГ-10 №1207,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083999,Замена генератора подъёма,ОТКР ПКАЛ ДМНП KKMP,ПЛАН,1/28/2022,5:38:00 PM,1/28/2022,5:38:36 PM,,12:00:00 AM,,12:00:00 AM,1/28/2022,5:37:58 PM,1/30/2022,12:36:23 AM,,ZHARKOVMM,1/31/2022,,,0,"155,0","31,0","0,0","1 307 793,90","0,00",0,,,"0,01","0,00","0,01","30,97",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,1,100000009137,,,,100000009137,Экскаватор электрический ЭКГ-10 №1208,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200080663,Чистка блок контактов,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/3/2022,12:54:00 AM,1/3/2022,12:54:00 AM,,12:00:00 AM,,12:00:00 AM,1/3/2022,12:53:21 AM,1/3/2022,1:02:09 AM,,BELOUSOVNI,1/5/2022,BELOUSOVNI,1/17/2022,0,"0,1","0,1","0,1","843,74","843,74",0,,,"0,01","0,00","0,00","0,15",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,1,100000009137,,,,100000009137,Экскаватор электрический ЭКГ-10 №1208,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200080354,Ремонт автомата возбуждения ГП,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/3/2022,4:32:00 PM,1/3/2022,4:32:00 PM,,12:00:00 AM,,12:00:00 AM,1/3/2022,4:31:11 PM,1/3/2022,4:50:33 PM,,BELOUSOVNI,1/6/2022,BELOUSOVNI,1/17/2022,0,"0,3","0,3","0,3","2 531,21","2 531,21",0,,,"0,01","0,00","0,00","0,32",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,1,100000009137,,,,100000009137,Экскаватор электрический ЭКГ-10 №1208,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200080353,Перезагрузка привода,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/3/2022,5:30:00 AM,1/3/2022,5:30:00 AM,,12:00:00 AM,,12:00:00 AM,1/3/2022,5:29:59 AM,1/3/2022,5:41:24 AM,,BELOUSOVNI,1/6/2022,BELOUSOVNI,1/17/2022,0,"0,1","0,1","0,1","340,96","340,96",0,,,"0,01","0,00","0,00","0,19",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,1,100000009137,,,,100000009137,Экскаватор электрический ЭКГ-10 №1208,,,,,0,НЛ,Наладка оборудования,,E,,,,,30,AVS1,1200081366,Ремонт крепления командоаппарата,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,1/9/2022,1:29:00 PM,1/9/2022,1:29:00 PM,,12:00:00 AM,,12:00:00 AM,1/9/2022,1:28:26 PM,1/9/2022,1:48:04 PM,,BELOUSOVNI,1/12/2022,BELOUSOVNI,1/13/2022,0,"0,3","0,3","0,3","1 022,89","1 022,89",0,,,"0,01","0,00","0,00","0,33",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,1,100000009137,,,,100000009137,Экскаватор электрический ЭКГ-10 №1208,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082844,Регулировка токосъема,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,1/21/2022,9:16:00 AM,1/21/2022,9:16:00 AM,,12:00:00 AM,,12:00:00 AM,1/21/2022,9:15:17 AM,1/21/2022,9:45:25 AM,,MEKHEDOVNV,1/23/2022,BELOUSOVNI,1/28/2022,0,"0,5","0,5","0,5","4 218,69","4 218,69",0,,,"0,01","0,00","0,00","0,50",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,1,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369367,(ТО) ДЭ-812 К 001,ПКАЛ ПРВВ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  МТРЦ ТКБЕ СГГС,1/13/2022,9:00:00 AM,1/13/2022,2:00:00 PM,1/10/2022,9:00:00 AM,1/10/2022,2:00:00 PM,2/14/2021,10:39:33 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,BELOUSOVNI,1/26/2022,0,"6,0","5,0","0,0","50 685,30","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,2,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369368,(ТО) ДЭ-812 К 001,ДЕБЛ ПКАЛ ПРВВ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  СРОЧ МТРЦ ТКБЕ СГГС,2/12/2022,9:00:00 AM,2/12/2022,2:00:00 PM,2/2/2022,9:00:00 AM,2/2/2022,2:00:00 PM,2/14/2021,10:40:58 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,BELOUSOVNI,1/29/2022,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,3,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369369,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,3/14/2022,9:00:00 AM,3/14/2022,2:00:00 PM,4/15/2022,9:00:00 AM,4/15/2022,2:00:00 PM,2/14/2021,10:41:13 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,BELOUSOVNI,12/22/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29433,Текущий ремонт,4,ТР,Текущий ремонт,1-0017,A,Z0001623,ТР,,3-средний,30,APP1,1100369378,Текущий ремонт,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,4/13/2022,9:00:00 AM,4/14/2022,2:00:00 AM,3/8/2022,9:00:00 AM,3/9/2022,2:00:00 AM,12/22/2021,4:25:14 PM,,12:00:00 AM,,USHKOVAA,2/14/2021,BELOUSOVNI,12/22/2021,0,"45,2","17,0","0,0","554 683,49","0,00",1,1,,"17,00","0,00","17,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,5,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369370,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,5/13/2022,9:00:00 AM,5/13/2022,2:00:00 PM,5/13/2022,9:00:00 AM,5/13/2022,2:00:00 PM,2/14/2021,10:41:24 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,USHKOVAA,12/9/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,6,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369371,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,6/28/2022,9:00:00 AM,6/28/2022,2:00:00 PM,6/28/2022,9:00:00 AM,6/28/2022,2:00:00 PM,2/14/2021,10:41:37 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,USHKOVAA,12/9/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,7,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369372,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/12/2022,9:00:00 AM,7/12/2022,2:00:00 PM,7/12/2022,9:00:00 AM,7/12/2022,2:00:00 PM,2/14/2021,10:41:52 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,USHKOVAA,12/9/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,8,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369373,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,8/11/2022,9:00:00 AM,8/11/2022,2:00:00 PM,8/11/2022,9:00:00 AM,8/11/2022,2:00:00 PM,2/14/2021,10:41:59 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,USHKOVAA,12/9/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,9,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369374,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,9/10/2022,9:00:00 AM,9/10/2022,2:00:00 PM,9/10/2022,9:00:00 AM,9/10/2022,2:00:00 PM,2/14/2021,10:42:10 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,USHKOVAA,12/9/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009347,ЭД пост тока ДЭ-812,100000017312,Электродвигатель ДЭ-812 ЧАС,29432,Техническое обслуживание,10,ТО,Техническое обслуживание,1-0017,A,Z0001623,ТО,(ТО) ДЭ-812,3-средний,30,APP1,1100369375,(ТО) ДЭ-812 К 001,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/10/2022,9:00:00 AM,10/10/2022,2:00:00 PM,10/10/2022,9:00:00 AM,10/10/2022,2:00:00 PM,2/14/2021,10:42:17 AM,,12:00:00 AM,,USHKOVAA,2/14/2021,USHKOVAA,12/9/2021,0,"6,0","5,0","0,0","52 039,22","0,00",1,1,,"5,00","0,00","5,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
